OrderID,OrderDate1,OrderTime,OrderDate,BranchID,InvoiceID,InvoiceDate,MembershipType,MembershipLevel,CustomerID,DeliveryTypeID,DeliverySupplierID,DeliveryStatusID,StartTime,EndTime,AddressID,EmployeeID,ColorID,SizeID,InventoryID,UnitPrice,Quantity,Tax,PromotionID,PaymentMethodID,ConfirmedStatusID
16897,5/24/2020,21:00:47,4/9/2021 21:18,6602,NB59881804,5/24/2020,,,,,,,,,,19,24,41,015010IN2441,476.53,1,23.8265,,Cash,1
16898,4/9/2021,21:18:12,5/24/2020 20:35,6101,NB59881804,4/10/2021,,,,,,,,,,11,24,39,115009CZ2439,494.97,1,24.748500000000003,,Cash,1
16898,5/24/2020,20:35:39,4/9/2021 21:07,7101,NB59881804,5/27/2020,NewMember,,,,,,,,,28,42,340,011027JM42340,405.31,1,20.265500000000003,,Cash,1
16899,4/9/2021,21:07:12,4/9/2021 22:00,6103,NB59881804,4/11/2021,,,,,,,,,,12,24,41,017004ED2441,232.99,1,11.649500000000002,,Cash,1
16899,4/9/2021,22:00:38,4/9/2021 22:29,6105,NB59881804,4/13/2021,,,,,,,,,,13,81,41,118011JO8141,466.2,1,23.310000000000002,,Cash,1
16900,4/9/2021,22:29:19,4/9/2021 15:37,6105,NB59881804,4/12/2021,,,,,,,,,,13,24,41,115006BW2441,465.46,1,23.273,,Cash,1
16901,4/9/2021,15:37:43,4/9/2021 17:21,6501,NB59881804,4/9/2021,,,,,,,,,,17,20,44,115014CZ2044,74.55,1,3.7275,,Cash,1
16901,4/9/2021,17:21:05,4/9/2021 21:09,6501,NB59881804,4/14/2021,,,,,,,,,,17,10,44,115007BW1044,371.79,1,18.5895,,Cash,1
16902,4/9/2021,21:09:20,4/11/2021 18:45,6501,NB59881804,4/13/2021,,,,,,,,,,17,10,39,115011CZ1039,240.29,1,12.0145,,Cash,1
16903,4/11/2021,18:45:35,4/11/2021 21:20,6101,NB59881804,4/15/2021,,,,,,,,,,11,10,39,115008BW1039,26.44,1,1.322,,Cash,1
16903,4/11/2021,21:20:19,4/12/2021 15:04,6101,NB59881804,4/11/2021,,,,,,,,,,11,10,42,115003BW1042,343.71,1,17.1855,,Cash,1
16905,4/12/2021,15:04:01,4/12/2021 15:04,1105,,4/16/2021,,,,,,,,,,7,30,360,114007JR30360,84.21,-1,-4.2105,,Cash,1
16905,4/12/2021,15:04:01,4/15/2021 21:26,1105,,4/15/2021,,,,,,,,,,7,07,370,114007JR07370,483.45,1,24.1725,,Cash,1
16906,4/15/2021,21:26:25,4/15/2021 20:42,1105,NB59881804,4/18/2021,,,,,,,,,,7,10,40,115010CZ1040,264.5,1,13.225000000000001,,Cash,1
16907,4/15/2021,20:42:55,4/17/2021 21:23,6101,NB59881804,4/19/2021,,,,,,,,,,11,10,42,115009CZ1042,366.22,1,18.311000000000003,,Cash,1
16908,4/17/2021,21:23:13,4/5/2022 13:03,6105,NB59881804,4/22/2021,,,,,,,,,,13,10,43,018004BJ1043,319.21,1,15.9605,,Cash,1
16908,4/5/2022,13:03:08,4/17/2021 21:23,6303,NB59881804,4/7/2022,,,,,,,,,,16,10,40,115010CZ1040,264.5,1,13.225000000000001,,Cash,1
16909,4/17/2021,21:23:21,4/22/2021 20:20,6105,NB59881804,4/22/2021,,,,,,,,,,13,10,42,115008BW1042,399.94,1,19.997,,Cash,1
16912,4/22/2021,20:20:15,6/1/2020 18:01,6105,NB59881804,4/22/2021,,,,,,,,,,13,10,38,115002BW1038,421.91,1,21.0955,,Cash,1
16912,6/1/2020,18:01:11,10/10/2022 16:03,6501,NB59881804,6/2/2020,,,,,,,,,,17,10,43,018007IB1043,390.68,1,19.534000000000002,,Cash,1
16914,10/10/2022,16:03:14,4/22/2021 20:20,6501,,10/10/2022,NewMember,Bronze,,,,,,,,17,10,41,115013CZ1041,213.45,1,10.6725,,JCB,1
16915,4/22/2021,20:20:23,6/4/2020 18:11,6105,NB59881804,4/25/2021,,,,,,,,,,13,10,25,015012AE1025,462.6,1,23.130000000000003,,Cash,1
16915,6/4/2020,18:11:23,10/10/2022 16:03,7101,NB59881804,6/4/2020,,,,,,,,,,28,01,370,014028GZ01370,68.36,1,3.418,,Cash,1
16916,10/10/2022,16:03:14,4/22/2021 14:31,6501,,10/12/2022,NewMember,Bronze,,,,,,,,17,10,41,135006CZ1041,22.48,1,1.124,,JCB,1
16917,4/22/2021,14:31:55,6/4/2020 18:11,6303,NB59881804,4/26/2021,,,,,,,,,,16,30,360,114020JM30360,36.56,1,1.8280000000000003,,Cash,1
16917,6/4/2020,18:11:46,6/4/2020 18:14,7101,NB59881804,6/5/2020,,,,,,,,,,28,D1,355,011001EPD1355,376.6,1,18.830000000000002,,Cash,1
16918,6/4/2020,18:14:18,6/4/2020 18:14,7101,NB59881804,6/9/2020,,,,,,,,,,28,94,360,014020BJ94360,295.73,1,14.786500000000002,,Cash,1
16918,6/4/2020,18:14:18,4/24/2021 19:09,7101,NB59881804,6/7/2020,,,,,,,,,,28,42,370,011018HH42370,13.07,1,0.6535000000000001,,Cash,1
16918,4/24/2021,19:09:12,6/6/2020 15:44,7101,NB59881804,4/24/2021,,,,,,,,,,28,A8,360,111003DOA8360,224.63,1,11.2315,,Cash,1
16919,6/6/2020,15:44:00,6/6/2020 18:26,6602,NB59881804,6/10/2020,,,,,,,,,,19,24,41,018005IB2441,109.4,1,5.470000000000001,,Cash,1
16919,6/6/2020,18:26:00,6/6/2020 18:26,7101,NB59881804,6/11/2020,,,,,,,,,,28,60,360,013011ET60360,438.2,1,21.91,,Cash,1
16919,6/6/2020,18:26:00,4/24/2021 19:09,7101,NB59881804,6/9/2020,,,,,,,,,,28,10,360,013011ET10360,240.06,1,12.003,,Cash,1
16919,4/24/2021,19:09:12,6/6/2020 18:26,7101,NB59881804,4/28/2021,,,,,,,,,,28,G9,235,113106CUG9235,175.53,1,8.7765,,Cash,1
16920,6/6/2020,18:26:16,6/6/2020 18:28,7101,NB59881804,6/6/2020,,,,,,,,,,28,70,370,013108JD70370,134.27,1,6.713500000000001,,Cash,1
16920,6/6/2020,18:28:37,10/10/2022 16:03,7101,NB59881804,6/9/2020,,,,,,,,,,28,07,380,014001JR07380,333.79,1,16.689500000000002,,Cash,1
16921,10/10/2022,16:03:14,4/25/2021 12:49,6501,,10/11/2022,NewMember,Bronze,,,,,,,,17,10,41,115013CZ1041,213.45,1,10.6725,,VISA,1
16922,4/25/2021,12:49:45,6/6/2020 19:14,1105,NB59881804,4/28/2021,,,,,,,,,,7,10,45,115015IC1045,132.54,1,6.627,,Cash,1
16922,6/6/2020,19:14:14,4/25/2021 16:07,7101,NB59881804,6/9/2020,,,,,,,,,,28,10,355,011015EP10355,144.45,1,7.2225,,Cash,1
16923,4/25/2021,16:07:04,4/25/2021 16:07,6101,NB59881804,4/25/2021,,,,,,,,,,11,20,45,118007IB2045,15.23,1,0.7615000000000001,,Cash,1
16923,4/25/2021,16:07:20,5/1/2021 19:31,6101,NB59881804,4/26/2021,,,,,,,,,,11,10,41,115011CZ1041,156.29,1,7.8145,,Cash,1
16927,5/1/2021,19:31:48,6/15/2020 13:59,6501,NB59881804,5/1/2021,,,,,,,,,,17,20,42,115008BW2042,224.21,1,11.210500000000001,,Cash,1
16927,6/15/2020,13:59:43,4/5/2022 13:03,6602,NB59881804,6/19/2020,,,,,,,,,,19,70,40,018009IN7040,37.17,1,1.8585000000000003,,Cash,1
16928,4/5/2022,13:03:38,5/1/2021 20:49,6303,NB59881804,4/5/2022,,,,,,,,,,16,00,L,030098IN00L,314.77,1,15.7385,,Cash,1
16928,5/1/2021,20:49:32,5/2/2021 15:15,6501,NB59881804,5/3/2021,,,,,,,,,,17,10,45,115002BW1045,445.22,1,22.261000000000003,,Cash,1
16929,5/2/2021,15:15:43,6/17/2020 20:29,6303,NB59881804,5/3/2021,,,,,,,,,,16,20,46,115014CZ2046,422.8,1,21.14,,VISA,1
16929,6/17/2020,20:29:56,5/4/2021 11:42,7101,NB59881804,6/18/2020,,,,,,,,,,28,70,370,013108JD70370,134.27,1,6.713500000000001,,Cash,1
16930,5/4/2021,11:42:07,5/4/2021 20:44,6501,NB59881804,5/4/2021,,,,,,,,,,17,10,40,115013CZ1040,127.22,1,6.361000000000001,,Cash,1
16931,10/10/2022,16:03:14,5/4/2021 21:01,6501,,10/10/2022,NewMember,Bronze,,,,,,,,17,10,41,135006CZ1041,22.48,1,1.124,,VISA,1
16931,5/4/2021,20:44:25,10/10/2022 16:03,6602,NB59881804,5/6/2021,,,,,,,,,,19,24,40,115008CZ2440,216.56,1,10.828000000000001,,Cash,1
16932,5/4/2021,21:01:06,5/4/2021 21:01,7101,NB59881804,5/7/2021,,,,,,,,,,28,42,365,011018HH42365,287.45,1,14.3725,,Cash,1
16933,5/4/2021,21:01:44,6/21/2020 20:37,7101,NB59881804,5/8/2021,,,,,,,,,,28,10,350,014014JM10350,462.8,1,23.14,,Cash,1
16934,6/21/2020,20:37:19,5/5/2021 21:55,7101,NB59881804,6/23/2020,,,,,,,,,,28,30,385,013005HK30385,231.52,1,11.576,,Cash,1
16935,5/5/2021,21:55:12,5/8/2021 15:51,6105,NB59881804,5/8/2021,,,,,,,,,,13,10,44,115007BW1044,371.79,1,18.5895,,Cash,1
16937,5/8/2021,15:51:26,5/13/2021 20:32,6501,NB59881804,5/11/2021,,,,,,,,,,17,20,46,035008KM2046,473.83,1,23.6915,,Cash,1
16940,10/10/2022,19:19:45,5/15/2021 14:06,7101,,10/15/2022,NewMember,Bronze,,,,,,,,28,72,400,214004BB72400,327.36,1,16.368000000000002,,JCB,1
16940,5/13/2021,20:32:38,10/10/2022 19:19,6101,NB59881804,5/18/2021,,,,,,,,,,11,10,42,135005CZ1042,329.08,1,16.454,,Cash,1
16941,5/15/2021,14:06:29,5/15/2021 14:06,6103,NB59881804,5/16/2021,,,,,,,,,,12,26,44,018004BJ2644,345.06,1,17.253,,Cash,1
16941,5/15/2021,14:06:29,5/15/2021 18:00,6103,NB59881804,5/18/2021,,,,,,,,,,12,10,44,118007IB1044,364.24,1,18.212,,Cash,1
16942,5/15/2021,18:00:46,5/15/2021 18:01,6103,NB59881804,5/17/2021,,,,,,,,,,12,70,43,135007CZ7043,181.43,1,9.0715,,Cash,1
16943,5/15/2021,18:01:30,5/15/2021 21:37,6103,NB59881804,5/15/2021,,,,,,,,,,12,24,41,135004BR2441,448.35,1,22.417500000000004,,Cash,1
16944,5/15/2021,21:37:42,6/26/2020 16:06,6105,NB59881804,5/19/2021,,,,,,,,,,13,10,41,115008BW1041,350.47,1,17.523500000000002,,Cash,1
16945,6/26/2020,16:06:27,6/26/2020 19:46,6602,NB59881804,6/28/2020,,,,,,,,,,19,20,245,015012AE20245,460.08,1,23.004,,Cash,1
16945,6/26/2020,19:46:28,6/27/2020 17:08,6602,NB59881804,6/28/2020,,,,,,,,,,19,24,39,015013IN2439,190.98,1,9.549,,Cash,1
16946,6/27/2020,17:08:52,6/10/2021 17:52,6101,NB59881804,6/27/2020,,,,,,,,,,11,10,265,018011AE10265,90.82,1,4.5409999999999995,,Cash,1
16947,6/10/2021,17:52:25,6/10/2021 18:40,6101,NB59881804,6/10/2021,,,,,,,,,,11,70,42,018009IN7042,234.32,1,11.716000000000001,,Cash,1
16948,6/10/2021,18:40:06,12/18/2021 14:22,7101,NB59881804,6/10/2021,,,,,,,,,,28,92,350,113010HH92350,327.74,1,16.387,,Cash,1
16949,12/18/2021,14:22:28,12/18/2021 14:22,6101,,12/18/2021,,,,,,,,,,11,10,41,118009JO1041,60.11,-1,-3.0055,,Cash,1
16949,12/18/2021,14:22:28,4/5/2022 13:03,6101,,12/22/2021,,,,,,,,,,11,81,41,118009JO8141,65.27,1,3.2635,,Cash,1
16950,4/5/2022,13:03:38,6/10/2021 18:40,6303,NB59881804,4/7/2022,,,,,,,,,,16,00,L,030098IN00L,314.77,1,15.7385,,Cash,1
16952,6/10/2021,18:40:06,6/12/2021 19:06,7101,NB59881804,6/14/2021,,,,,,,,,,28,02,340,114019JF02340,447.38,1,22.369,,Cash,1
16953,9/16/2022,15:42:40,6/26/2021 12:57,6303,,9/20/2022,NewMember,Bronze,1002,,,,,,,16,24,43,017004ED2443,159.02,1,7.9510000000000005,,JCB,1
16953,6/12/2021,19:06:31,6/12/2021 19:07,7101,NB59881804,6/13/2021,,,,,,,,,,28,41,390,113115JJ41390,164.25,1,8.2125,,Cash,1
16953,6/12/2021,19:07:08,9/16/2022 15:42,7101,NB59881804,6/16/2021,,,,,,,,,,28,10,375,113009EU10375,384.98,1,19.249000000000002,,Cash,1
16954,6/26/2021,12:57:40,6/26/2021 17:15,6602,NB59881804,7/1/2021,,,,,,,,,,19,10,43,115009CZ1043,294.12,1,14.706000000000001,,Cash,1
16954,6/26/2021,17:15:57,6/27/2021 19:30,7101,NB59881804,6/28/2021,,,,,,,,,,28,30,360,114021JF30360,93.43,1,4.671500000000001,,Cash,1
16955,6/27/2021,19:30:19,6/27/2021 19:30,6101,NB59881804,7/2/2021,,,,,,,,,,11,10,42,017008IC1042,373.73,1,18.686500000000002,,Cash,1
16956,6/27/2021,19:30:19,6/27/2021 18:36,6101,NB59881804,7/1/2021,,,,,,,,,,11,10,44,017008IC1044,164.71,1,8.2355,,Cash,1
16957,6/27/2021,18:36:08,7/3/2020 14:27,6303,NB59881804,6/29/2021,,,,,,,,,,16,10,45,135005CZ1045,254.78,1,12.739,,VISA,1
16957,7/3/2020,14:27:37,6/27/2021 18:23,6501,NB59881804,7/7/2020,,,,,,,,,,17,20,40,015011IN2040,228.18,1,11.409,,Cash,1
16957,6/27/2021,18:23:00,6/27/2021 18:23,6501,NB59881804,7/2/2021,,,,,,,,,,17,20,41,035013IK2041,123.98,1,6.199000000000001,,Cash,1
16958,6/27/2021,18:23:00,6/27/2021 15:00,6501,NB59881804,7/2/2021,,,,,,,,,,17,24,41,115009CZ2441,227.93,1,11.396500000000001,,Cash,1
16959,6/27/2021,15:00:48,7/3/2020 21:29,6602,NB59881804,7/1/2021,,,,,,,,,,19,10,42,017001ED1042,185.74,1,9.287,,Cash,1
16960,7/3/2020,21:29:13,6/27/2021 19:02,7101,NB59881804,7/6/2020,,,,,,,,,,28,24,370,013107JD24370,166.33,1,8.316500000000001,,Cash,1
16961,6/27/2021,19:02:16,7/5/2020 14:36,7101,NB59881804,6/30/2021,,,,,,,,,,28,72,350,014024BB72350,40.63,1,2.0315000000000003,,Cash,1
16963,7/5/2020,14:36:56,7/6/2021 18:16,6103,NB59881804,7/7/2020,,,,,,,,,,12,24,39,017002ED2439,409.89,1,20.494500000000002,,Cash,1
16963,7/6/2021,18:16:55,7/12/2021 17:13,7101,NB59881804,7/8/2021,,,,,,,,,,28,60,390,013001BR60390,454.79,1,22.739500000000003,,Cash,1
16964,7/12/2021,17:13:08,7/12/2021 17:55,6303,NB59881804,7/17/2021,,,,,,,,,,16,29,38,115012CZ2938,343.65,1,17.1825,,VISA,1
16965,10/10/2022,15:50:47,10/10/2022 19:19,6801,,10/15/2022,NewMember,Bronze,,,,,,,,21,10,42,215018CZ1042,10.09,1,0.5045000000000001,,JCB,1
16965,10/10/2022,19:19:45,7/12/2021 17:56,7101,,10/10/2022,NewMember,Bronze,,,,,,,,28,72,400,214004BB72400,327.36,1,16.368000000000002,,VISA,1
16965,7/12/2021,17:55:22,10/10/2022 15:50,6303,NB59881804,7/15/2021,,,,,,,,,,16,10,43,035011BR1043,27.62,1,1.3810000000000002,,VISA,1
16966,7/12/2021,17:56:03,7/12/2021 18:35,6602,NB59881804,7/15/2021,,,,,,,,,,19,29,43,115012CZ2943,338.56,1,16.928,,Cash,1
16966,7/12/2021,18:35:04,7/13/2021 19:59,6602,NB59881804,7/15/2021,,,,,,,,,,19,10,41,017003ED1041,204.43,1,10.2215,,Cash,1
16967,7/13/2021,19:59:22,7/12/2021 17:33,6105,NB59881804,7/16/2021,,,,,,,,,,13,10,43,118008IB1043,195.32,1,9.766,,Cash,1
16967,7/12/2021,17:33:38,7/5/2020 18:21,7101,NB59881804,7/14/2021,,,,,,,,,,28,30,370,114007JR30370,226.51,1,11.3255,,Cash,1
16969,7/5/2020,18:21:25,7/19/2021 20:07,6103,NB59881804,7/9/2020,,,,,,,,,,12,10,45,015016IN1045,162.58,1,8.129000000000001,,Cash,1
16969,7/19/2021,20:07:02,7/19/2021 20:07,7101,NB59881804,7/19/2021,,,,,,,,,,28,60,360,013106JD60360,374.92,1,18.746000000000002,,Cash,1
16969,7/19/2021,20:07:02,4/5/2022 13:03,7101,NB59881804,7/22/2021,,,,,,,,,,28,70,360,013106JD70360,225.86,1,11.293000000000001,,Cash,1
16972,4/5/2022,13:03:38,7/24/2021 15:40,6303,NB59881804,4/7/2022,,,,,,,,,,16,00,L,030098IN00L,314.77,1,15.7385,,Cash,1
16973,7/24/2021,15:40:10,7/29/2021 21:04,6501,NB59881804,7/25/2021,,,,,,,,,,17,10,40,135006CZ1040,330.34,1,16.517,,Cash,1
16976,7/29/2021,21:04:28,7/29/2021 21:04,6105,NB59881804,8/1/2021,,,,,,,,,,13,24,41,115003BW2441,268.39,1,13.4195,,Cash,1
16978,7/29/2021,21:04:28,7/29/2021 18:15,6105,NB59881804,7/30/2021,,,,,,,,,,13,10,41,115006BW1041,167.91,1,8.3955,,Cash,1
16981,7/29/2021,18:15:07,7/15/2020 18:14,6105,NB59881804,7/29/2021,,,,,,,,,,13,10,42,135006CZ1042,41.17,1,2.0585,,Cash,1
16981,7/15/2020,18:14:21,7/29/2021 19:20,6602,NB59881804,7/18/2020,,,,,,,,,,19,10,42,017001ED1042,185.74,1,9.287,,Cash,1
16983,7/29/2021,19:20:42,7/29/2021 19:44,6303,NB59881804,7/29/2021,,,,,,,,,,16,80,7,113002JS807,376.37,1,18.8185,,VISA,1
16983,7/29/2021,19:44:09,7/29/2021 20:12,6501,NB59881804,7/31/2021,,,,,,,,,,17,10,43,115012CZ1043,305.75,1,15.287500000000001,,Cash,1
16984,7/29/2021,20:12:35,7/29/2021 18:39,6501,NB59881804,8/2/2021,,,,,,,,,,17,10,45,035013IK1045,49.21,1,2.4605,,Cash,1
16984,7/29/2021,18:39:46,7/29/2021 21:06,6602,NB59881804,7/30/2021,,,,,,,,,,19,10,41,115014CZ1041,71.51,1,3.5755000000000003,,Cash,1
16984,7/29/2021,21:06:15,7/29/2021 21:06,7101,NB59881804,8/1/2021,,,,,,,,,,28,30,340,034001AU30340,177.67,1,8.8835,,Cash,1
16984,7/29/2021,21:06:15,7/29/2021 21:06,7101,NB59881804,7/31/2021,,,,,,,,,,28,72,01,110061KS7201,150.62,1,7.531000000000001,,Cash,1
16985,10/10/2022,15:50:47,7/30/2021 20:31,6801,,10/13/2022,NewMember,Bronze,,,,,,,,21,10,44,135005CZ1044,480.76,1,24.038,,JCB,1
16985,7/29/2021,21:06:15,7/29/2021 21:06,7101,NB59881804,7/31/2021,,,,,,,,,,28,60,350,111016GZ60350,432.32,1,21.616,,Cash,1
16985,7/29/2021,21:06:27,10/10/2022 15:50,7101,NB59881804,7/29/2021,,,,,,,,,,28,35,360,034006BB35360,229.28,1,11.464,,Cash,1
16986,7/30/2021,20:31:31,7/18/2020 12:44,1105,NB59881804,8/1/2021,,,,,,,,,,7,20,44,115014CZ2044,74.55,1,3.7275,,Cash,1
16986,7/18/2020,12:44:42,7/30/2021 20:31,6101,NB59881804,7/22/2020,,,,,,,,,,11,10,41,018016BR1041,137.72,1,6.886,,Cash,1
16987,7/30/2021,20:31:31,7/19/2020 17:43,1105,NB59881804,8/2/2021,,,,,,,,,,7,10,45,115013CZ1045,187.63,1,9.3815,,Cash,1
16990,7/19/2020,17:43:17,8/1/2021 15:47,6101,NB59881804,7/19/2020,,,,,,,,,,11,10,38,018014BR1038,11.81,1,0.5905,,Cash,1
16990,8/1/2021,15:47:56,8/1/2021 17:08,6303,NB59881804,8/2/2021,,,,,,,,,,16,48,380,113112IG48380,94.45,1,4.7225,,VISA,1
16990,8/1/2021,17:08:18,7/19/2020 17:43,6303,NB59881804,8/6/2021,,,,,,,,,,16,10,240,011003AE10240,375.14,1,18.757,,VISA,1
16991,7/19/2020,17:43:17,8/2/2021 20:30,6101,NB59881804,7/23/2020,,,,,,,,,,11,70,39,018016BR7039,129.42,1,6.471,,Cash,1
16993,8/2/2021,20:30:44,8/7/2021 21:12,6501,NB59881804,8/2/2021,,,,,,,,,,17,10,44,115008CZ1044,96.93,1,4.846500000000001,,Cash,1
16995,8/7/2021,21:12:29,8/7/2021 21:26,6602,NB59881804,8/11/2021,,,,,,,,,,19,10,42,018014BR1042,397.77,1,19.8885,,Cash,1
16996,8/7/2021,21:26:54,8/7/2021 21:26,7101,NB59881804,8/11/2021,,,,,,,,,,28,10,370,014001JR10370,10.81,1,0.5405000000000001,,Cash,1
16996,8/7/2021,21:26:54,8/7/2021 21:27,7101,NB59881804,8/7/2021,,,,,,,,,,28,07,370,013005HK07370,165.81,1,8.2905,,Cash,1
16997,8/7/2021,21:27:26,4/5/2022 13:04,7101,NB59881804,8/7/2021,,,,,,,,,,28,10,240,011017AJ10240,176.87,1,8.8435,,Cash,1
17000,10/10/2022,15:50:47,8/11/2021 17:47,6801,,10/10/2022,NewMember,Bronze,,,,,,,,21,10,42,215018CZ1042,10.09,1,0.5045000000000001,,VISA,1
17000,4/5/2022,13:04:00,8/7/2021 21:27,6303,NB59881804,4/5/2022,,,,,,,,,,16,10,41,115013CZ1041,213.45,1,10.6725,,VISA,1
17000,8/7/2021,21:27:39,10/10/2022 15:50,7101,NB59881804,8/11/2021,,,,,,,,,,28,01,380,014009ET01380,148.97,1,7.4485,,Cash,1
17001,8/11/2021,17:47:09,8/11/2021 15:10,6101,NB59881804,8/13/2021,,,,,,,,,,11,70,44,018009IN7044,440.59,1,22.0295,,Cash,1
17001,8/11/2021,15:10:54,4/5/2022 14:00,6103,NB59881804,8/14/2021,,,,,,,,,,12,30,43,138002BR3043,347.95,1,17.3975,,Cash,1
17001,4/5/2022,14:00:31,8/11/2021 17:04,6303,NB59881804,4/5/2022,,,,,,,,,,16,G0,380,214010BJG0380,140.87,1,7.043500000000001,,VISA,1
17002,8/11/2021,17:04:17,8/12/2021 16:44,6303,NB59881804,8/11/2021,,,,,,,,,,16,30,390,114020JM30390,361.06,1,18.053,,VISA,1
17003,8/12/2021,16:44:45,8/11/2021 20:24,6303,NB59881804,8/17/2021,,,,,,,,,,16,10,41,115014CZ1041,71.51,1,3.5755000000000003,,VISA,1
17003,8/11/2021,20:24:37,8/12/2021 16:45,6602,NB59881804,8/16/2021,,,,,,,,,,19,10,47,135005CZ1047,225.98,1,11.299,,Cash,1
17004,8/12/2021,16:45:14,8/12/2021 16:47,6303,NB59881804,8/14/2021,,,,,,,,,,16,24,43,115006BW2443,294.02,1,14.701,,VISA,1
17005,8/12/2021,16:47:11,8/12/2021 16:47,6303,NB59881804,8/14/2021,,,,,,,,,,16,10,38,115006BW1038,213.43,1,10.671500000000002,,VISA,1
17006,8/12/2021,16:47:11,8/12/2021 16:47,6303,NB59881804,8/14/2021,,,,,,,,,,16,10,38,115007BW1038,254.63,1,12.7315,,VISA,1
17007,8/12/2021,16:47:11,4/5/2022 14:00,6303,NB59881804,8/16/2021,,,,,,,,,,16,24,38,115007BW2438,442.41,1,22.120500000000003,,VISA,1
17007,4/5/2022,14:00:31,8/12/2021 16:48,6303,NB59881804,4/8/2022,,,,,,,,,,16,60,250,031006BJ60250,60.78,1,3.039,,VISA,1
17008,10/10/2022,15:50:47,8/15/2021 14:39,6801,,10/13/2022,NewMember,Bronze,,,,,,,,21,10,44,135005CZ1044,480.76,1,24.038,,VISA,1
17008,8/12/2021,16:48:25,10/10/2022 15:50,6303,NB59881804,8/16/2021,,,,,,,,,,16,24,41,115007BW2441,236.34,1,11.817,,VISA,1
17009,8/15/2021,14:39:50,8/15/2021 17:22,6602,NB59881804,8/16/2021,,,,,,,,,,19,10,45,118007IB1045,111.04,1,5.5520000000000005,,Cash,1
17010,8/15/2021,17:22:53,7/30/2020 17:00,7101,NB59881804,8/20/2021,,,,,,,,,,28,01,250,014007IM01250,444.39,1,22.2195,,Cash,1
17011,7/30/2020,17:00:00,8/15/2021 17:23,6101,NB59881804,8/4/2020,,,,,,,,,,11,10,41,017002ED1041,96.25,1,4.8125,,Cash,1
17011,8/15/2021,17:23:25,8/15/2021 17:24,7101,NB59881804,8/18/2021,,,,,,,,,,28,10,340,034002JF10340,437.03,1,21.8515,,Cash,1
17012,10/14/2022,18:31:02,8/16/2021 17:52,6801,,10/18/2022,NewMember,Silver,,,,,,,,21,10,42,215018CZ1042,10.09,-1,-0.5045,,Cash,1
17012,8/15/2021,17:24:06,10/14/2022 18:31,7101,NB59881804,8/18/2021,,,,,,,,,,28,70,350,114009JR70350,72.81,1,3.6405000000000003,,Cash,1
17014,8/16/2021,17:52:17,8/15/2021 17:24,6101,NB59881804,8/16/2021,,,,,,,,,,11,10,41,017008IC1041,73.25,1,3.6625,,Cash,1
17014,8/15/2021,17:24:31,8/21/2021 18:26,7101,NB59881804,8/15/2021,,,,,,,,,,28,10,370,014001JR10370,10.81,1,0.5405000000000001,,Cash,1
17015,8/21/2021,18:26:31,8/21/2021 18:26,1105,NB59881804,8/22/2021,,,,,,,,,,7,24,40,017002ED2440,492.11,1,24.605500000000003,,Cash,1
17015,8/21/2021,18:26:18,12/7/2021 21:42,1105,NB59881804,8/26/2021,,,,,,,,,,7,70,42,018001BJ7042,394.29,1,19.7145,PM2020110002,Cash,1
17016,12/7/2021,21:42:05,8/21/2021 12:47,6803,NB59881688,12/9/2021,NewMember,,,,,,,,,26,07,370,011030GZ07370,462.9,1,23.145,,Cash,1
17016,12/30/2022,16:49:39,8/1/2020 17:54,7101,,12/30/2022,NewMember,Bronze,,,,,,,,28,10,5,214001II105,346,1,17.3,,VISA,1
17016,8/21/2021,12:47:33,12/30/2022 16:49,6101,NB59881804,8/21/2021,,,,,,,,,,11,24,45,115011CZ2445,205.8,1,10.290000000000001,,Cash,1
17018,8/1/2020,17:54:23,8/21/2021 20:35,6101,NB59881804,8/3/2020,,,,,,,,,,11,10,43,017008IC1043,325.12,1,16.256,,Cash,1
17018,8/21/2021,20:35:22,8/21/2021 19:58,6303,NB59881804,8/24/2021,,,,,,,,,,16,90,370,114008JR90370,57.95,1,2.8975000000000004,,VISA,1
17018,8/21/2021,19:58:47,8/4/2020 22:33,6303,NB59881804,8/24/2021,,,,,,,,,,16,94,41,018003BJ9441,290.65,1,14.532499999999999,PM2020110003,VISA,1
17022,8/4/2020,22:33:47,8/4/2020 14:19,6105,NB59881804,8/4/2020,,,,,,,,,,13,10,255,015012AE10255,498.78,1,24.939,,Cash,1
17023,8/4/2020,14:19:48,8/22/2021 18:08,6602,NB59881804,8/6/2020,,,,,,,,,,19,10,42,015010IN1042,350.94,1,17.547,,Cash,1
17023,8/22/2021,18:08:28,8/22/2021 19:12,6602,NB59881804,8/24/2021,,,,,,,,,,19,10,40,017002ED1040,120.66,1,6.033,,Cash,1
17023,8/22/2021,19:12:06,1/8/2022 12:13,6602,NB59881804,8/22/2021,,,,,,,,,,19,24,43,015026CZ2443,38.29,1,1.9145,,Cash,1
17025,1/8/2022,12:13:33,1/8/2022 12:13,6101,,1/10/2022,,,,,,,,,,11,10,41,015030BR1041,78.09,-1,-3.9045,,Cash,1
17025,1/8/2022,12:13:33,8/24/2021 18:04,6101,,1/13/2022,,,,,,,,,,11,10,40,015030BR1040,412.66,1,20.633000000000003,,Cash,1
17026,8/24/2021,18:04:41,8/24/2021 18:59,6101,NB59881804,8/29/2021,,,,,,,,,,11,24,41,115011CZ2441,151.26,1,7.563,,Cash,1
