OrderID	OrderDate	BranchID	InvoiceDate	CustomerID	DeliveryTypeID	DeliverySupplierID	DeliveryStatusID	StartTime	EndTime	AddressID	EmployeeID	InventoryID	UnitPrice	Quantity	Tax	PromotionID	PaymentMethodID	ConfirmedStatusID
17629	7/31/2022 20:59	6103	4/3/2021								12	115011CZ1039	240.29	1	12.0145		Cash	1
17629	10/13/2022 22:06	6101	8/2/2022								11	215034MS1027	15.16	1	0.758		Cash	1
17631	4/2/2021 18:41	6602	4/5/2021								19	115014CZ2042	125.92	1	6.296		Cash	1
17631	4/2/2021 21:07	6602	4/5/2021								19	115012CZ1042	477.77	1	23.8885		Cash	1
17631	4/2/2021 13:28	6602	4/5/2021								19	115009CZ1044	89.63	1	4.4815		Cash	1
17632	4/3/2021 15:16	7101	4/2/2021								28	031005BJ72245	71.36	1	3.568		Cash	1
17633	4/2/2021 16:39	1105	4/8/2021								7	115013CZ1040	127.22	1	6.361000000000001		Cash	1
17633	4/2/2021 16:39	7101	4/5/2021								28	031005BJ72245	71.36	1	3.568		Cash	1
17633	4/2/2021 16:43	7101	4/2/2021								28	013116DO36370	50.38	1	2.519		Cash	1
17633	4/3/2021 14:19	7101	4/3/2021								28	114002HK36360	37.44	1	1.8719999999999999		Cash	1
17634	4/3/2021 17:56	6101	4/8/2021								11	115005BW2042	338.9	1	16.945		Cash	1
17634	4/3/2021 17:57	6101	4/8/2021								11	015012AE10245	317.46	1	15.873		Cash	1
17634	4/7/2022 21:02	6101	4/8/2021								11	035014IN1040	40.06	1	2.003		Cash	1
17635	4/7/2022 18:48	6103	4/8/2022								12	115007BW1040	93	1	4.65		Cash	1
17635	4/8/2021 19:13	6105	4/12/2022								13	215023CZ2441	496.68	1	24.834000000000003		Cash	1
17638	10/13/2022 22:07	6105	10/17/2022								13	115002BW1045	445.22	1	22.261000000000003	PM1227K0001	JCB	1
17638	10/5/2022 21:20	6803	10/14/2022								26	130001Y58001	447.55	1	22.3775		Cash	1
17638	10/15/2022 19:59	7101	4/8/2021								28	114020JM10340	161.15	1	8.057500000000001		Cash	1
17643	10/15/2022 19:59	6803	10/8/2022								26	111008CS02365	427.12	1	21.356		JCB	1
17644	10/22/2022 12:32	6105	10/17/2022								13	115002BW1045	445.22	1	22.261000000000003	PM1227K0001	VISA	1
17644	10/14/2022 12:41	6105	10/22/2022								13	115002BW1045	445.22	1	22.261000000000003	PM1227K0001	VISA	1
17645	10/14/2022 12:41	7101	10/19/2022								28	213102HK30360	111.16	1	5.558		JCB	1
17646	4/11/2021 12:13	7101	10/15/2022								28	213102HK30360	111.16	1	5.558		VISA	1
17647	10/14/2022 16:08	6801	10/17/2022								21	115012CZ2942	232.4	1	11.620000000000001		JCB	1
17647	10/14/2022 16:08	1105	4/12/2021								7	115011CZ1043	122.61	1	6.1305000000000005		Cash	1
17648	4/14/2021 21:02	6801	10/16/2022								21	017001ED2442	99.6	1	4.98		JCB	1
17648	10/14/2022 16:20	6801	10/18/2022								21	115012CZ2942	232.4	1	11.620000000000001		VISA	1
17649	4/14/2021 21:03	7101	4/18/2021								28	014001JR30360	61.65	1	3.0825		Cash	1
17649	10/14/2022 16:20	7101	4/19/2021								28	034001AU30350	105.29	1	5.264500000000001		Cash	1
17650	4/17/2021 21:22	6801	10/16/2022								21	017001ED2442	99.6	1	4.98		Cash	1
17651	4/17/2021 21:22	6105	4/17/2021								13	035009KM7042	318.64	1	15.932		Cash	1
17652	4/18/2021 13:58	6801	10/19/2022								21	215018CZ1042	10.09	1	0.5045000000000001		JCB	1
17652	10/14/2022 18:06	6105	4/20/2021								13	036002IK2443	194.35	1	9.717500000000001		Cash	1
17654	10/14/2022 19:30	6801	10/18/2022								21	215018CZ1042	10.09	1	0.5045000000000001		VISA	1
17654	10/14/2022 18:06	1105	4/21/2021								7	017001ED2445	496.54	1	24.827		Cash	1
17658	10/14/2022 19:30	6501	10/14/2022								17	115014CZ1040	208.56	1	10.428		JCB	1
17658	4/19/2021 17:53	6501	10/16/2022								17	115014CZ1040	208.56	1	10.428		JCB	1
17659	4/21/2021 20:24	6501	4/21/2021								17	115007BW1043	289.07	1	14.4535		Cash	1
17661	4/21/2021 20:24	6303	4/26/2021								16	035012IK2442	112.61	1	5.6305000000000005		VISA	1
17662	4/21/2021 20:24	6303	4/22/2021								16	010155Z01001	50.54	1	2.527		VISA	1
17666	4/21/2021 17:00	6501	10/15/2022								17	115014CZ1040	208.56	1	10.428		VISA	1
17666	10/14/2022 19:30	6303	4/25/2021								16	115012CZ2943	338.56	1	16.928		VISA	1
17668	4/21/2021 17:00	6501	4/22/2021								17	017007IC9045	336.8	1	16.84		Cash	1
17668	12/27/2021 20:29	6501	4/21/2021								17	017003ED1045	137.75	1	6.8875		Cash	1
17670	4/21/2021 21:07	6602	4/21/2021								19	035012IK2444	371.24	1	18.562		Cash	1
17671	4/21/2021 21:07	7101	4/23/2021								28	013120BJ10370	466.92	1	23.346000000000004		Cash	1
17672	10/2/2022 17:43	7101	4/22/2021								28	113103DOM1370	232.57	1	11.6285		Cash	1
17673	7/10/2022 20:51	6103	10/4/2022								12	115006BW1043	493.3	1	24.665000000000003		VISA	1
17675	4/24/2021 17:41	6801	7/13/2022								21	015020GF1041	321.6	1	16.080000000000002		Apple Pay	1
17677	4/24/2021 17:42	6801	7/10/2022								21	015020GF1041	321.6	1	16.080000000000002		Cash	1
17677	7/10/2022 20:51	7101	4/26/2021								28	014001JR10360	137.21	1	6.860500000000001		Cash	1
17678	4/24/2021 19:07	7101	4/24/2021								28	113010HH10350	44.15	1	2.2075		Cash	1
17679	10/14/2022 19:33	7101	4/29/2021								28	113117GZ70350	444.44	1	22.222		Cash	1
17680	12/5/2021 19:30	6501	10/19/2022								17	215019CZ1040	423.05	1	21.152500000000003		Cash	1
17681	12/5/2021 19:30	1105	12/7/2021								7	014001JR10380	194.44	-1	-9.722		Cash	1
17681	10/14/2022 19:33	1105	12/9/2021								7	014001JR10390	289.67	1	14.483500000000001		Cash	1
17682	10/14/2022 19:33	6501	10/19/2022								17	215019CZ1042	200.99	1	10.049500000000002		Cash	1
17684	10/19/2022 21:05	6501	10/16/2022								17	218001GH7042	18.29	1	0.9145		Cash	1
17690	10/19/2022 21:05	6501	10/21/2022								17	218001GH7042	18.29	-1	-0.9145		Cash	1
17691	4/30/2021 18:48	6501	10/19/2022								17	218001GH7043	188.83	1	9.441500000000001		Cash	1
17692	5/1/2021 11:31	6602	5/5/2021								19	115013CZ2441	477.09	1	23.8545		Cash	1
17693	5/1/2021 14:21	6501	5/5/2021								17	017003ED1043	288.96	1	14.448		Cash	1
17695	5/1/2021 18:54	6501	5/3/2021								17	115014CZ1042	408.67	1	20.433500000000002		Cash	1
17695	5/1/2021 19:22	6501	5/2/2021								17	115010CZ1043	481.08	1	24.054000000000002		Cash	1
17696	10/19/2022 21:05	6105	10/21/2022								13	135017IN1044	317.39	2	31.739	PM1227K0001	JCB	1
17696	10/20/2022 15:15	6501	10/21/2022								17	030098IN00M	442.17	1	22.108500000000003		Cash	1
17696	10/20/2022 15:15	6501	5/4/2021								17	115010CZ1043	481.08	1	24.054000000000002		Cash	1
17698	5/4/2021 15:30	6105	10/22/2022								13	135017IN1044	317.39	2	31.739	PM1227K0001	Cash	1
17699	5/3/2021 21:00	6103	5/4/2021								12	015010IN1039	85.88	1	4.294		Cash	1
17699	5/4/2021 20:37	7101	5/5/2021								28	114008JR90390	281.3	1	14.065000000000001		Cash	1
17700	5/4/2021 11:42	6303	5/5/2021								16	115013CZ2444	282.8	1	14.14		VISA	1
17700	5/8/2021 14:16	6501	5/9/2021								17	115013CZ2440	319.21	1	15.9605		Cash	1
17702	10/14/2022 20:10	6801	10/18/2022								21	135019BR1046	260.89	1	13.0445		JCB	1
17702	10/14/2022 22:05	6801	10/18/2022								21	135019BR1046	260.89	1	13.0445		VISA	1
17702	10/14/2022 20:10	6501	5/8/2021								17	036002IK2440	487.64	1	24.382		Cash	1
17703	5/8/2021 14:52	6501	10/16/2022								17	115009CZ2440	194.92	1	9.746		JCB	1
17704	5/8/2021 15:50	6501	5/11/2021								17	135008CZ2442	136.67	1	6.8335		Cash	1
17706	5/10/2021 17:34	6803	10/16/2022								26	234006BBJ5350	456.51	1	22.8255		JCB	1
17706	10/14/2022 22:15	6501	10/19/2022								17	115009CZ2440	194.92	1	9.746		VISA	1
17706	10/14/2022 22:05	6501	5/10/2021								17	115008BW1042	399.94	1	19.997		Cash	1
17707	5/10/2021 13:50	6602	5/12/2021								19	115013CZ2440	319.21	1	15.9605		Cash	1
17707	10/14/2022 22:15	7101	5/12/2021								28	014001JR30360	61.65	1	3.0825		Cash	1
17709	8/4/2022 21:59	6803	10/18/2022								26	234006BBJ5350	456.51	1	22.8255		VISA	1
17710	10/9/2022 14:31	6501	8/9/2022	161							17	130004KQ70S	376.63	1	18.831500000000002		JCB	1
17712	10/9/2022 14:31	6802	10/10/2022								24	215016CZ1043	413.75	1	20.6875		JCB	1
17713	10/9/2022 14:31	6802	10/9/2022								24	215025CZ1043	354.37	1	17.718500000000002		JCB	1
17714	3/19/2022 16:52	6802	10/13/2022								24	215016CZ1043	413.75	1	20.6875		VISA	1
17716	5/14/2021 20:54	6101	3/22/2022								11	138001DN1043	192.54	1	9.627		Cash	1
17717	5/14/2021 20:55	7101	5/14/2021								28	113121GZ26370	438.74	1	21.937		Cash	1
17718	5/14/2021 20:55	7101	5/17/2021								28	113105CUM4220	347.23	1	17.361500000000003		Cash	1
17719	10/9/2022 14:31	7101	5/18/2021								28	113105CU40220	299.5	1	14.975000000000001		Cash	1
17725	10/7/2022 20:12	6802	10/14/2022								24	215025CZ1043	354.37	1	17.718500000000002		VISA	1
17728	10/7/2022 20:12	6501	10/11/2022								17	218014MS2425	108.61	1	5.4305	PM122920006	JCB	1
17728	10/15/2022 14:21	6501	10/8/2022								17	218014MS2425	108.61	1	5.4305	PM122920006	VISA	1
17729	10/15/2022 14:21	6105	10/16/2022								13	115009CZ2442	32.75	1	1.6375000000000002	PM1227K0001	JCB	1
17730	6/10/2021 15:26	6105	10/15/2022								13	115008CZ2442	236.72	1	11.836	PM1227K0001	JCB	1
17731	6/10/2021 15:26	6101	6/11/2021								11	115011CZ1041	156.29	1	7.8145		Cash	1
17733	6/26/2021 15:47	6105	10/18/2022								13	115009CZ2442	32.75	1	1.6375000000000002	PM1227K0001	VISA	1
17733	10/15/2022 14:21	6101	6/13/2021								11	135007CZ2041	307.04	1	15.352000000000002		Cash	1
17737	6/26/2021 18:51	6105	10/15/2022								13	115008CZ2442	236.72	1	11.836	PM1227K0001	VISA	1
17737	10/15/2022 14:21	6105	6/26/2021								13	035014IN1041	360.14	1	18.007		Cash	1
17738	10/22/2022 12:21	6105	10/26/2022								13	115009CZ2442	32.75	1	1.6375000000000002	PM1227K0001	VISA	1
17738	6/26/2021 17:45	6105	10/25/2022								13	115008CZ2442	236.72	1	11.836	PM1227K0001	VISA	1
17738	6/26/2021 18:51	6303	6/30/2021								16	110076ZH1001	269.91	1	13.495500000000002		VISA	1
17738	10/22/2022 12:21	6303	6/30/2021								16	115007BW2443	449.81	1	22.4905		VISA	1
17739	7/6/2021 19:29	6501	6/29/2021								17	017001ED2441	325.8	1	16.290000000000003		Cash	1
17741	7/6/2021 19:29	6501	7/7/2021								17	035014IN2043	374.37	1	18.718500000000002		Cash	1
17742	7/6/2021 18:03	6501	10/18/2022								17	115006BW2444	282.21	1	14.1105		JCB	1
17742	10/15/2022 20:50	6501	7/9/2021								17	035014IN1043	485.57	1	24.2785		Cash	1
17743	7/9/2021 18:35	6602	7/8/2021								19	115011CZ1039	240.29	1	12.0145		Cash	1
17745	7/10/2021 13:23	6501	10/15/2022								17	115006BW1044	261.18	1	13.059000000000001		JCB	1
17745	10/15/2022 20:50	6602	7/11/2021								19	015001IN1043	447.77	1	22.3885		Cash	1
17746	7/10/2021 17:57	1105	7/14/2021								7	017004ED2444	314.34	1	15.716999999999999		Cash	1
17747	10/15/2022 20:50	6101	7/14/2021								11	018005IB2045	71.19	1	3.5595		Cash	1
17748	4/7/2022 12:58	6501	10/19/2022								17	115006BW2444	282.21	1	14.1105		JCB	1
17749	10/15/2022 20:50	6303	4/9/2022								16	115008CZ1040	79.65	1	3.9825000000000004		VISA	1
17750	7/24/2021 18:46	6501	10/15/2022								17	115006BW1044	261.18	1	13.059000000000001		JCB	1
17752	7/24/2021 12:42	6303	7/25/2021								16	015012AE20255	176.02	1	8.801		VISA	1
17754	2/27/2021 22:52	6501	7/29/2021								17	135005CZ1043	386.3	1	19.315		Cash	1
17757	2/27/2021 22:52	6803	3/4/2021								26	114007JR07390	318.9	-1	-15.945		Cash	1
17757	7/29/2021 12:04	6803	3/2/2021								26	114011JR10390	47.24	1	2.362		Cash	1
17759	10/15/2022 20:50	6501	10/17/2022								17	115006BW2444	282.21	1	14.1105		VISA	1
17759	10/15/2022 15:49	6501	10/17/2022								17	115006BW1044	261.18	1	13.059000000000001		VISA	1
17759	10/15/2022 20:50	6105	7/31/2021								13	135008CZ2441	25.49	1	1.2745		Cash	1
17762	7/29/2021 12:04	6802	10/17/2022								24	215005BW7044	402.86	1	20.143		JCB	1
17764	8/1/2021 15:47	6802	10/16/2022								24	118009JO8143	456.7	1	22.835		JCB	1
17764	10/15/2022 15:49	6105	8/2/2021								13	135006CZ1043	118.33	1	5.9165		Cash	1
17766	10/15/2022 15:49	6303	8/3/2021								16	115012CZ1043	305.75	1	15.287500000000001		VISA	1
17767	10/15/2022 15:49	6802	10/18/2022								24	215005BW7044	402.86	1	20.143		Cash	1
17776	8/6/2021 21:48	6802	10/18/2022								24	118009JO8143	456.7	1	22.835		Cash	1
17778	11/26/2022 18:39	6803	11/29/2022								26	010012KD7001	127.59	1	6.3795		JCB	1
17778	10/15/2022 18:01	6803	11/29/2022								26	010012KD7001	127.59	1	6.3795		VISA	1
17778	11/26/2022 18:39	6105	8/6/2021								13	015013IN1045	152.93	1	7.6465000000000005		Cash	1
17779	8/7/2021 17:47	6803	10/16/2022								26	035013IK1044	370.38	1	18.519000000000002		JCB	1
17781	8/7/2021 18:52	6602	8/10/2021								19	115014CZ2040	240.83	1	12.041500000000001		Cash	1
17782	8/10/2021 20:55	6803	10/19/2022								26	138011BW7038	394.41	1	19.7205		JCB	1
17782	10/15/2022 21:57	6803	10/17/2022								26	035013IK1044	370.38	1	18.519000000000002		VISA	1
17782	10/15/2022 18:01	6602	8/12/2021								19	017011BR708	300.42	1	15.021		Cash	1
17785	8/10/2021 13:01	6105	8/15/2021								13	135004BR2442	275.85	1	13.792500000000002		Cash	1
17785	8/10/2021 13:02	6303	8/13/2021								16	014001JR30360	61.65	1	3.0825		VISA	1
17786	10/15/2022 21:57	6303	8/15/2021								16	113003JS607	481.48	1	24.074		VISA	1
17788	10/15/2022 21:57	6803	10/17/2022								26	130001Y58001	447.55	2	44.755		JCB	1
17789	8/10/2021 13:02	6803	10/16/2022								26	138011BW7038	394.41	1	19.7205		VISA	1
17790	10/15/2022 21:57	6105	10/19/2022								13	235007YS1041	183.04	1	9.152	PM1227K0001	VISA	1
17790	8/10/2021 18:22	6803	10/15/2022								26	130001Y58001	447.55	2	44.755		VISA	1
17790	8/10/2021 12:55	6303	8/13/2021								16	011041HE01370	242.34	1	12.117		VISA	1
17790	10/15/2022 19:29	6501	8/10/2021								17	015024IC2041	202.21	1	10.110500000000002		Cash	1
17791	8/10/2021 21:10	6602	8/11/2021								19	135004BR2441	448.35	1	22.417500000000004		Cash	1
17791	8/10/2021 19:48	6602	8/13/2021								19	115009CZ2441	227.93	1	11.396500000000001		Cash	1
17793	8/15/2021 17:19	6105	10/23/2022								13	235007YS1041	183.04	1	9.152	PM1227K0001	VISA	1
17793	10/22/2022 12:26	7101	8/14/2021								28	013011ET60360	438.2	1	21.91		Cash	1
17794	10/15/2022 22:17	6501	8/18/2021								17	135005CZ1040	298.41	1	14.920500000000002		Cash	1
17795	8/15/2021 17:21	6803	10/19/2022								26	215006BW2443	373.94	1	18.697		JCB	1
17796	8/15/2021 20:47	6801	10/6/2022								21	215018CZ2441	288.24	1	14.412		JCB	1
17796	10/2/2022 12:22	6501	8/16/2021								17	135004BR7042	195.53	1	9.7765		Cash	1
17797	8/15/2021 14:12	6501	8/16/2021								17	135007CZ7047	376.62	1	18.831		Cash	1
17798	8/15/2021 14:19	6602	8/17/2021								19	015014IN1045	74.22	1	3.7110000000000003		Cash	1
17799	4/8/2022 16:41	6602	8/15/2021								19	115012CZ2943	338.56	1	16.928		Cash	1
17801	4/8/2022 21:15	6101	4/11/2022								11	135020BR1040	307.9	1	15.395		Cash	1
17801	8/20/2021 15:40	6101	4/9/2022								11	138003BR3039	89.18	1	4.4590000000000005		Cash	1
17802	10/15/2022 22:17	6602	8/22/2021								19	135002DN7042	249.14	1	12.457		Cash	1
17803	8/21/2021 14:58	6803	10/16/2022								26	215006BW2443	373.94	1	18.697		LINE PAY	1
17804	8/21/2021 14:15	1105	8/24/2021								7	115009CZ2441	227.93	1	11.396500000000001		Cash	1
17804	4/8/2022 19:01	1105	8/25/2021								7	014002JR10360	369.1	1	18.455000000000002	PM2021070001	Cash	1
17805	4/8/2022 19:01	6105	4/10/2022								13	136001KM2410	146.24	1	7.312000000000001		Cash	1
17807	8/21/2021 21:21	6105	4/11/2022								13	118011JO8143	187.12	1	9.356		Cash	1
17810	10/15/2022 20:55	6802	10/16/2022								24	114011JR10380	492.61	1	24.6305		JCB	1
17810	8/21/2021 18:19	6802	10/19/2022								24	114011JR30380	124.76	1	6.238		JCB	1
17810	10/15/2022 20:55	6602	8/21/2021								19	135008CZ2440	41.29	1	2.0645000000000002		Cash	1
17811	12/6/2022 18:06	6802	10/20/2022								24	114011JR10380	492.61	1	24.6305		Cash	1
17811	10/15/2022 20:55	7101	8/22/2021								28	113106CUG9235	175.53	1	8.7765		Cash	1
17813	1/8/2022 11:09	7101	12/11/2022								28	214012KE30370	271.36	1	13.568000000000001		VISA	1
17815	1/8/2022 11:09	1105	1/9/2022								7	018004BJ1042	134.59	-1	-6.7295		Cash	1
17815	10/15/2022 20:55	1105	1/10/2022								7	018004BJ1043	319.21	1	15.9605		Cash	1
17816	10/15/2022 20:55	6802	10/15/2022								24	114011JR30380	124.76	1	6.238		Cash	1
17816	8/24/2021 17:41	6802	10/19/2022								24	114011JR10380	492.61	1	24.6305		VISA	1
17817	10/15/2022 20:55	6101	8/25/2021								11	015023IC1040	285.35	1	14.267500000000002		Cash	1
17818	8/27/2021 21:06	6802	10/18/2022								24	114011JR30380	124.76	1	6.238		VISA	1
17821	8/27/2021 21:06	6105	8/29/2021								13	115014CZ1045	334.32	1	16.716		Cash	1
17822	4/4/2020 17:02	6501	10/8/2022								17	115005BW2038	365.83	1	18.2915		Cash	1
17822	10/7/2022 20:12	6105	9/1/2021								13	115014CZ1042	408.67	1	20.433500000000002		Cash	1
17827	8/28/2021 12:23	6602	4/7/2020								19	018006IB1041	137.6	1	6.88		Cash	1
17827	12/24/2020 18:34	6602	8/29/2021								19	017001ED2439	375.84	1	18.791999999999998		Cash	1
17828	3/12/2021 15:32	6602	12/25/2020								19	018004BJ1041	173.61	1	8.6805		Cash	1
17829	8/29/2021 18:29	6602	3/13/2021								19	115005BW1043	363.43	1	18.1715		Cash	1
17830	8/29/2021 21:27	6101	9/3/2021								11	017001ED1041	361.14	1	18.057		Cash	1
17830	8/29/2021 21:27	6105	8/29/2021								13	135020BR1042	232.57	1	11.6285		Cash	1
17830	8/29/2021 21:28	6105	9/3/2021								13	135007CZ7040	457.62	1	22.881		Cash	1
17832	8/29/2021 22:14	6801	11/17/2022								21	217003JU1041	225.43	1	11.271500000000001		VISA	1
17832	8/29/2021 21:28	6105	9/2/2021								13	135020BR1039	215.84	1	10.792000000000002		Cash	1
17832	11/12/2022 21:09	6105	8/30/2021								13	030098IN00S	479.95	1	23.997500000000002		Cash	1
17833	8/29/2021 17:25	6105	8/30/2021								13	135005CZ2945	450.42	1	22.521		Cash	1
17834	8/29/2021 19:44	6501	9/1/2021								17	135005CZ2947	480.9	1	24.045		Cash	1
17835	4/8/2022 14:51	6501	8/29/2021								17	015024IC1041	138.73	1	6.9365		Cash	1
17840	3/12/2021 15:32	6303	4/10/2022								16	115010CZ1040	264.5	1	13.225000000000001		VISA	1
17843	3/12/2021 15:32	6602	3/13/2021								19	115005BW2043	25.41	1	1.2705000000000002		Cash	1
17844	9/1/2021 13:34	6802	10/20/2022								24	115012CZ2944	165.99	1	8.2995		JCB	1
17844	10/15/2022 21:44	6602	3/14/2021								19	030098IN00L	314.77	1	15.7385		Cash	1
17845	9/1/2021 21:42	6501	9/6/2021								17	115005BW1042	63.98	1	3.199		Cash	1
17845	9/1/2021 20:55	6602	9/4/2021								19	115014CZ1041	71.51	1	3.5755000000000003		Cash	1
17846	9/3/2021 21:34	7101	9/2/2021								28	013108JD40350	291.19	1	14.5595		Cash	1
17849	10/15/2022 21:44	7101	9/3/2021								28	031001EV10370	107.82	1	5.391		Cash	1
17851	9/4/2021 16:24	6802	10/16/2022								24	115012CZ2944	165.99	1	8.2995		Cash	1
17853	10/15/2022 21:44	6501	10/21/2022								17	138010BW6040	447.57	1	22.378500000000003		JCB	1
17853	10/16/2022 18:17	6802	10/20/2022								24	115012CZ2944	165.99	1	8.2995		Cash	1
17853	10/16/2022 18:17	1105	9/7/2021								7	031006BJ72255	25.44	1	1.2720000000000002		Cash	1
17856	4/8/2022 14:51	6501	10/18/2022								17	138010BW6040	447.57	1	22.378500000000003		VISA	1
17857	4/8/2022 19:21	6803	10/17/2022								26	113001HK60350	286.77	1	14.3385		JCB	1
17857	10/16/2022 12:38	6602	5/20/2020								19	018011AE2426	94.38	1	4.719		Cash	1
17857	5/20/2020 15:28	6303	4/8/2022								16	115008BW1040	284.6	1	14.230000000000002		VISA	1
17859	10/16/2022 12:38	6501	4/8/2022								17	015024IC2042	229.3	1	11.465000000000002		Cash	1
17861	10/16/2022 12:38	6803	10/21/2022								26	217001JU7043	211.67	1	10.5835		JCB	1
17863	10/16/2022 12:46	6803	10/20/2022								26	113001HK60350	286.77	1	14.3385		VISA	1
17864	10/16/2022 12:38	6802	10/21/2022								24	216002BW9044	245.32	1	12.266		JCB	1
17864	10/16/2022 12:46	6803	10/21/2022								26	217001JU7043	211.67	1	10.5835		VISA	1
17865	4/8/2022 19:21	6802	10/18/2022								24	216002BW9044	245.32	1	12.266		Cash	1
17866	6/6/2020 15:45	6501	4/11/2022								17	015025IC1042	359.31	1	17.965500000000002		Cash	1
17867	10/16/2022 12:46	6602	6/7/2020								19	018005IB2441	109.4	1	5.470000000000001		Cash	1
17867	9/5/2021 12:23	6802	10/19/2022								24	216002BW9044	245.32	1	12.266		VISA	1
17868	9/5/2021 13:51	6602	9/7/2021								19	135020BR1041	61.33	1	3.0665		Cash	1
17869	9/7/2021 12:54	6602	9/7/2021								19	015030BR1042	376.18	1	18.809		Cash	1
17870	9/7/2021 18:00	1105	9/7/2021								7	138007JR1045	153.38	1	7.6690000000000005		Cash	1
17873	10/16/2022 13:36	6602	10/20/2022								19	115006BW1040	95.56	1	4.7780000000000005		JCB	1
17873	10/16/2022 13:36	6602	6/7/2020								19	018005IB2441	109.4	1	5.470000000000001		Cash	1
17873	6/6/2020 15:48	6303	9/9/2021								16	135006CZ1042	41.17	1	2.0585		VISA	1
17874	1/22/2022 21:10	6602	10/19/2022								19	115006BW1040	95.56	1	4.7780000000000005		VISA	1
17883	1/22/2022 21:10	1105	1/24/2022								7	011019HH42375	54.06	-1	-2.703		Cash	1
17883	9/11/2021 18:52	1105	1/27/2022								7	011017AJ90230	474.64	1	23.732		Cash	1
17884	9/13/2021 18:14	6103	9/12/2021								12	115014CZ1042	408.67	1	20.433500000000002		Cash	1
17889	9/13/2021 18:16	6501	10/12/2022								17	135024KO1085	188.14	1	9.407		VISA	1
17889	10/7/2022 19:35	7101	9/18/2021								28	114022JM10370	258.11	1	12.905500000000002		Cash	1
17890	9/13/2021 18:17	7101	9/13/2021								28	014001JR10370	10.81	1	0.5405000000000001		Cash	1
17893	10/16/2022 13:57	6803	10/19/2022								26	211006JM41380	403.31	1	20.1655		JCB	1
17893	10/16/2022 13:57	7101	9/15/2021								28	031005BJ72260	429.03	1	21.4515		Cash	1
17894	5/2/2021 16:20	6803	10/19/2022								26	211006JM41380	403.31	1	20.1655		VISA	1
17895	9/18/2021 19:41	6602	5/2/2021								19	018016BR2441	36.63	1	1.8315000000000001		Apple Pay	1
17896	4/9/2022 12:17	6303	9/21/2021								16	115006BW1040	95.56	1	4.7780000000000005		VISA	1
17900	4/9/2022 13:02	6101	4/10/2022								11	138011BW7042	324.02	1	16.201		Cash	1
17902	4/9/2022 13:02	6101	4/11/2022								11	115008CZ1040	79.65	1	3.9825000000000004		Cash	1
17903	5/2/2021 16:20	6101	4/9/2022								11	115010CZ1041	286.87	1	14.3435		Cash	1
17908	6/29/2021 13:38	6602	5/4/2021								19	018016BR2441	36.63	1	1.8315000000000001		Cash	1
17908	6/29/2021 13:38	6602	6/29/2021								19	015033BR1040	426.47	1	21.323500000000003		Apple Pay	1
17911	6/29/2021 13:38	6602	6/30/2021								19	015025IC1040	436.14	1	21.807000000000002		Apple Pay	1
17914	6/29/2021 13:38	6602	7/2/2021								19	015033BR1040	426.47	1	21.323500000000003		Cash	1
17914	9/21/2021 13:13	6602	6/29/2021								19	015025IC1040	436.14	1	21.807000000000002		Cash	1
17914	9/21/2021 15:47	6602	9/22/2021								19	135008CZ1043	115.17	1	5.758500000000001		Cash	1
17914	9/21/2021 17:09	6602	9/24/2021								19	118011JO8141	466.2	1	23.310000000000002		Cash	1
17916	4/9/2022 15:27	6501	10/17/2022								17	138011BW7042	324.02	1	16.201		JCB	1
17916	9/21/2021 18:29	6602	9/23/2021								19	115012CZ2941	402.33	1	20.116500000000002		Cash	1
17916	10/16/2022 18:19	6602	9/25/2021								19	135021BR1043	93.09	1	4.6545000000000005		Cash	1
17918	10/16/2022 18:19	6101	4/10/2022								11	138001DN1045	382.26	1	19.113		Cash	1
17920	9/26/2021 14:16	6501	10/18/2022								17	138011BW7042	324.02	1	16.201		VISA	1
17921	9/29/2021 19:35	6803	10/18/2022								26	130001Y58001	447.55	1	22.3775		JCB	1
17921	9/26/2021 14:59	6101	9/30/2021								11	017001ED2441	325.8	1	16.290000000000003		Cash	1
17921	10/16/2022 14:26	6101	9/26/2021								11	015011IN1042	257.63	1	12.8815		Cash	1
17926	10/16/2022 14:26	6602	10/19/2022								19	215004BW1046	366.91	1	18.3455		JCB	1
17926	10/16/2022 15:20	6803	10/17/2022								26	130001Y58001	447.55	1	22.3775		VISA	1
17926	10/16/2022 15:20	6303	9/30/2021								16	015029BR2440	168.26	1	8.413		VISA	1
17927	9/29/2021 20:07	6602	10/19/2022								19	215004BW1046	366.91	1	18.3455		VISA	1
17928	10/16/2022 16:38	6105	10/18/2022								13	115008CZ2445	480.2	1	24.01	PM1227K0001	JCB	1
17928	10/22/2022 12:37	6105	10/18/2022								13	115008CZ2445	480.2	1	24.01	PM1227K0001	VISA	1
17928	10/16/2022 16:38	6303	10/3/2021								16	115013CZ2442	275.08	1	13.754		VISA	1
17929	10/1/2021 14:00	6105	10/24/2022								13	115008CZ2445	480.2	1	24.01	PM1227K0001	VISA	1
17930	10/1/2021 21:39	6501	10/6/2021								17	135007CZ2043	22	1	1.1		Cash	1
17931	10/2/2021 17:50	6602	10/3/2021								19	135005CZ2940	203.45	1	10.1725		Cash	1
17933	10/16/2022 19:49	6803	10/18/2022								26	135005CZ1042	329.08	1	16.454		JCB	1
17933	10/16/2022 19:49	6602	7/7/2020								19	018013GF2343	476.89	1	23.8445		Cash	1
